lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH2,144,2018-04-11 19:21:17,2018-04-11 19:21:32,15,3000,200,0.802944,0.802467,0.000000,1.000000,Barely acceptable,
ECG_CH2,145,2018-04-11 19:21:32,2018-04-11 19:21:47,15,3000,200,0.738954,0.826853,0.000000,1.000000,Barely acceptable,
ECG_CH2,146,2018-04-11 19:21:47,2018-04-11 19:22:02,15,3000,200,0.647275,0.671735,0.000000,1.000000,Barely acceptable,
ECG_CH2,147,2018-04-11 19:22:02,2018-04-11 19:22:17,15,3000,200,0.807650,0.909320,0.000000,1.000000,Barely acceptable,
ECG_CH2,148,2018-04-11 19:22:17,2018-04-11 19:22:32,15,3000,200,0.744215,0.821210,0.000000,1.000000,Barely acceptable,
ECG_CH2,149,2018-04-11 19:22:32,2018-04-11 19:22:47,15,3000,200,0.768280,0.848704,0.000000,1.000000,Barely acceptable,
ECG_CH2,150,2018-04-11 19:22:47,2018-04-11 19:23:02,15,3000,200,0.738933,0.751787,0.000000,1.000000,Barely acceptable,
ECG_CH2,151,2018-04-11 19:23:02,2018-04-11 19:23:17,15,3000,200,0.672118,0.762973,0.000000,1.000000,Barely acceptable,
ECG_CH2,152,2018-04-11 19:23:17,2018-04-11 19:23:32,15,3000,200,0.665966,0.870975,0.000000,1.000000,Unacceptable,
ECG_CH2,153,2018-04-11 19:23:32,2018-04-11 19:23:47,15,3000,200,0.804922,0.892984,0.000000,1.000000,Barely acceptable,
ECG_CH2,154,2018-04-11 19:23:47,2018-04-11 19:24:02,15,3000,200,0.814586,0.885132,0.000000,1.000000,Barely acceptable,
ECG_CH2,155,2018-04-11 19:24:02,2018-04-11 19:24:17,15,3000,200,0.868318,0.948324,0.000000,1.000000,Unacceptable,
ECG_CH2,156,2018-04-11 19:24:17,2018-04-11 19:24:32,15,3000,200,0.609231,0.668184,0.000000,1.000000,Unacceptable,
ECG_CH2,157,2018-04-11 19:24:32,2018-04-11 19:24:47,15,3000,200,0.693043,0.851037,0.000000,1.000000,Unacceptable,
